Event Type,Transaction Hash,Address,Block Hash,Block Number,Reserve,User,Amount,On Behalf Of,Borrow Rate,Repayer,useAtokens,To,Target,Asset,Referral Code,Initiator,Premium
Supply,0x493d337ce367ffa59b2775abb99460b99aa4ad718b58236b2a18bf56aa07ec6a,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xfd13f6cfdf49c179609b74d05c6ceb6bb39051869199839e479875eee7d5849f,19630828,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xb03FeB49877a85925F15B42388f22512976ED54D,100000000000000000000000000,,,,,,,,,,
Supply,0x493d337ce367ffa59b2775abb99460b99aa4ad718b58236b2a18bf56aa07ec6a,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xfd13f6cfdf49c179609b74d05c6ceb6bb39051869199839e479875eee7d5849f,19630828,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xb03FeB49877a85925F15B42388f22512976ED54D,171337645372517950928,,,,,,,,,,
Supply,0x493d337ce367ffa59b2775abb99460b99aa4ad718b58236b2a18bf56aa07ec6a,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xfd13f6cfdf49c179609b74d05c6ceb6bb39051869199839e479875eee7d5849f,19630828,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,0xb03FeB49877a85925F15B42388f22512976ED54D,2804713421895208028428,,,,,,,,,,
Supply,0xe24f6039b6fc56eb538f1aa0a9dc5ca60c35f8a78edacad7e3c83898eadb167f,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xfd13f6cfdf49c179609b74d05c6ceb6bb39051869199839e479875eee7d5849f,19630828,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xb03FeB49877a85925F15B42388f22512976ED54D,100000000000000000000000000,,,,,,,,,,
Supply,0x77d53f1b2e12cdaf5a39ad35f8f05aaf43fe8041f03ba99dd5a4814eb1bafa22,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x19a797e14281752188c0e06ec8db7203d53e201d5cd5a8ff8997a92e28971f9c,19635332,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xb03FeB49877a85925F15B42388f22512976ED54D,100000000000000000000000000,,,,,,,,,,
Supply,0x77d53f1b2e12cdaf5a39ad35f8f05aaf43fe8041f03ba99dd5a4814eb1bafa22,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x19a797e14281752188c0e06ec8db7203d53e201d5cd5a8ff8997a92e28971f9c,19635332,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xb03FeB49877a85925F15B42388f22512976ED54D,324373087495581424934,,,,,,,,,,
Supply,0x326955bccbe09ff8e7f05a19032c9da25709610d19671bf35dd713367f62b153,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x19a797e14281752188c0e06ec8db7203d53e201d5cd5a8ff8997a92e28971f9c,19635332,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xb03FeB49877a85925F15B42388f22512976ED54D,100000000000000000000000000,,,,,,,,,,
Supply,0x2f95b4721ac227b3206044bc226b23a224b4d1301de9b652ed3ed35239f2faa2,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xe5e2c45d82c9f96c2efbcfbe2cefb7cba0b64c3ae6884a95f126d9355fafef4b,19636167,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xb03FeB49877a85925F15B42388f22512976ED54D,100000000000000000000000000,,,,,,,,,,
Supply,0x2f95b4721ac227b3206044bc226b23a224b4d1301de9b652ed3ed35239f2faa2,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xe5e2c45d82c9f96c2efbcfbe2cefb7cba0b64c3ae6884a95f126d9355fafef4b,19636167,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xb03FeB49877a85925F15B42388f22512976ED54D,1140480803790937388927,,,,,,,,,,
Supply,0xf47beab6db44659159310cd7d1a9bfb23954e2f00c10dff0484e8fd8d160fd71,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xe5e2c45d82c9f96c2efbcfbe2cefb7cba0b64c3ae6884a95f126d9355fafef4b,19636167,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xb03FeB49877a85925F15B42388f22512976ED54D,100000000000000000000000000,,,,,,,,,,
Supply,0x4c99445ff864b9dbc171fef8ebbdb2b18c84d64cb10ae4badec8d05cc520dc43,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xe3ede52284b1b76dce184515ec24cbd20bd38a24632901602bf4d67e77f3f116,19639349,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xb03FeB49877a85925F15B42388f22512976ED54D,100000000000000000000000000,,,,,,,,,,
Supply,0x4c99445ff864b9dbc171fef8ebbdb2b18c84d64cb10ae4badec8d05cc520dc43,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xe3ede52284b1b76dce184515ec24cbd20bd38a24632901602bf4d67e77f3f116,19639349,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xb03FeB49877a85925F15B42388f22512976ED54D,166710350680977165368,,,,,,,,,,
Supply,0x3adcb0fa5af202ed40d213fced4a09e4963046ee0672a0f3c9983bb7f789bfd7,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xe3ede52284b1b76dce184515ec24cbd20bd38a24632901602bf4d67e77f3f116,19639349,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xb03FeB49877a85925F15B42388f22512976ED54D,100000000000000000000000000,,,,,,,,,,
Supply,0xa9a7c93a627a2b5366b6de815dc025127bef08c9c2c249204f56aa1416c9acd9,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x590b3d6d4025b3a8af02423fb013fbbfea7c73577b9d48e6823083cfe8e50e30,19643091,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xb03FeB49877a85925F15B42388f22512976ED54D,100000000000000000000000000,,,,,,,,,,
Supply,0xa9a7c93a627a2b5366b6de815dc025127bef08c9c2c249204f56aa1416c9acd9,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x590b3d6d4025b3a8af02423fb013fbbfea7c73577b9d48e6823083cfe8e50e30,19643091,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xb03FeB49877a85925F15B42388f22512976ED54D,14960780119120527733,,,,,,,,,,
Supply,0xa9a7c93a627a2b5366b6de815dc025127bef08c9c2c249204f56aa1416c9acd9,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x590b3d6d4025b3a8af02423fb013fbbfea7c73577b9d48e6823083cfe8e50e30,19643091,0xae78736Cd615f374D3085123A210448E74Fc6393,0xb03FeB49877a85925F15B42388f22512976ED54D,251786711722301327249,,,,,,,,,,
Supply,0xa77efffb2f24c32fc4f0a7bc7c1871bf6f52228f904236fc41c61596d67348d5,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x590b3d6d4025b3a8af02423fb013fbbfea7c73577b9d48e6823083cfe8e50e30,19643091,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xb03FeB49877a85925F15B42388f22512976ED54D,100000000000000000000000000,,,,,,,,,,
Supply,0xb1fd1245838de281304711ad5016cba5dd0453bb3424a75e4e2fe15db7546d25,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xcccc75e9bea897b109fe8037d22f2b85f0e92e468064c3f0c2006d38c5a84cd1,19645718,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xb03FeB49877a85925F15B42388f22512976ED54D,100000000000000000000000000,,,,,,,,,,
Supply,0xb1fd1245838de281304711ad5016cba5dd0453bb3424a75e4e2fe15db7546d25,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xcccc75e9bea897b109fe8037d22f2b85f0e92e468064c3f0c2006d38c5a84cd1,19645718,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xb03FeB49877a85925F15B42388f22512976ED54D,187169510993154105180,,,,,,,,,,
Supply,0x387cf3d7f214156f47e25b8382d5f3bf58e321d03796ff25244560b6e102a625,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xcccc75e9bea897b109fe8037d22f2b85f0e92e468064c3f0c2006d38c5a84cd1,19645718,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xb03FeB49877a85925F15B42388f22512976ED54D,100000000000000000000000000,,,,,,,,,,
Supply,0x1fdf9538a5e7ea7de1580cebff035ecf2ff98893d345705eede0440ba68a8ab4,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xf11c26aabb521720e0ae7f65910be845d00251d9630645980de8e0df03e6cf7d,19647514,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xb03FeB49877a85925F15B42388f22512976ED54D,100000000000000000000000000,,,,,,,,,,
Supply,0x1fdf9538a5e7ea7de1580cebff035ecf2ff98893d345705eede0440ba68a8ab4,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xf11c26aabb521720e0ae7f65910be845d00251d9630645980de8e0df03e6cf7d,19647514,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xb03FeB49877a85925F15B42388f22512976ED54D,12308844770344532190,,,,,,,,,,
Supply,0x1fdf9538a5e7ea7de1580cebff035ecf2ff98893d345705eede0440ba68a8ab4,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xf11c26aabb521720e0ae7f65910be845d00251d9630645980de8e0df03e6cf7d,19647514,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xb03FeB49877a85925F15B42388f22512976ED54D,155661082460,,,,,,,,,,
Supply,0xe141f37f2b1851480df05e85fe13012e7a7f35ad985195644eb67d136789bee7,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xf11c26aabb521720e0ae7f65910be845d00251d9630645980de8e0df03e6cf7d,19647514,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xb03FeB49877a85925F15B42388f22512976ED54D,100000000000000000000000000,,,,,,,,,,
Supply,0x9edef1957de6db7f68bb377f15b81c856abe74a46dc4e663781582d030e69907,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xf68e386facf43c3549daa074bf19bc29712b4600c92c6c61df304407ead1c541,19648065,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xb03FeB49877a85925F15B42388f22512976ED54D,100000000000000000000000000,,,,,,,,,,
Supply,0x9edef1957de6db7f68bb377f15b81c856abe74a46dc4e663781582d030e69907,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xf68e386facf43c3549daa074bf19bc29712b4600c92c6c61df304407ead1c541,19648065,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xb03FeB49877a85925F15B42388f22512976ED54D,153615949224173574972,,,,,,,,,,
Supply,0x058119c08fd911e3372e36807dfd90eece02cc2284d73f7f3df1b8251045a502,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xf68e386facf43c3549daa074bf19bc29712b4600c92c6c61df304407ead1c541,19648065,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xb03FeB49877a85925F15B42388f22512976ED54D,100000000000000000000000000,,,,,,,,,,
Supply,0x081c776ebc65e33d3667c1e7acbc4bb25caaacbfdbd9f0954b2288e477567a99,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x90b86506f3d530368984b0659266baf9b6563b25ba1847f89405fb4060dac8bc,19651365,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xb03FeB49877a85925F15B42388f22512976ED54D,100000000000000000000000000,,,,,,,,,,
Supply,0x081c776ebc65e33d3667c1e7acbc4bb25caaacbfdbd9f0954b2288e477567a99,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x90b86506f3d530368984b0659266baf9b6563b25ba1847f89405fb4060dac8bc,19651365,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xb03FeB49877a85925F15B42388f22512976ED54D,271274106444707734979,,,,,,,,,,
Supply,0xb9152fa58e993d959c9e95aa704a9ee750808eeeaab408952e1879e0283f1813,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x90b86506f3d530368984b0659266baf9b6563b25ba1847f89405fb4060dac8bc,19651365,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xb03FeB49877a85925F15B42388f22512976ED54D,100000000000000000000000000,,,,,,,,,,
Supply,0x2e16d5ef2fdf214d5483999955037c036a312e5fd156f5ca8c242f5b8e86bdf7,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x193a942675ed1a911e70e4b28c142e0545423b11aff913ebc9b0cae20fd1f0a4,19653516,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xb03FeB49877a85925F15B42388f22512976ED54D,100000000000000000000000000,,,,,,,,,,
Supply,0x2e16d5ef2fdf214d5483999955037c036a312e5fd156f5ca8c242f5b8e86bdf7,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x193a942675ed1a911e70e4b28c142e0545423b11aff913ebc9b0cae20fd1f0a4,19653516,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xb03FeB49877a85925F15B42388f22512976ED54D,11352043918258437916,,,,,,,,,,
Supply,0x2e16d5ef2fdf214d5483999955037c036a312e5fd156f5ca8c242f5b8e86bdf7,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x193a942675ed1a911e70e4b28c142e0545423b11aff913ebc9b0cae20fd1f0a4,19653516,0xae78736Cd615f374D3085123A210448E74Fc6393,0xb03FeB49877a85925F15B42388f22512976ED54D,190660600093790710707,,,,,,,,,,
Supply,0x99649a966ff3eaba273b59498a04d2629f29957138ae19717a58325d648b86c2,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x193a942675ed1a911e70e4b28c142e0545423b11aff913ebc9b0cae20fd1f0a4,19653516,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xb03FeB49877a85925F15B42388f22512976ED54D,100000000000000000000000000,,,,,,,,,,
Supply,0x8dd01d72848c190e64a8a2d2f9b42cc80cfd436697556216bad062fc7ad321a2,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x6360ec7307ce996713e6f2826ffdf5cec00ffc33560017e4ba451253366da204,19655389,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xb03FeB49877a85925F15B42388f22512976ED54D,100000000000000000000000000,,,,,,,,,,
Supply,0x8dd01d72848c190e64a8a2d2f9b42cc80cfd436697556216bad062fc7ad321a2,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x6360ec7307ce996713e6f2826ffdf5cec00ffc33560017e4ba451253366da204,19655389,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xb03FeB49877a85925F15B42388f22512976ED54D,12058912061149207256,,,,,,,,,,
Supply,0x8dd01d72848c190e64a8a2d2f9b42cc80cfd436697556216bad062fc7ad321a2,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x6360ec7307ce996713e6f2826ffdf5cec00ffc33560017e4ba451253366da204,19655389,0xae78736Cd615f374D3085123A210448E74Fc6393,0xb03FeB49877a85925F15B42388f22512976ED54D,201801109778502948259,,,,,,,,,,
Supply,0x7e3d8a8cb4f22c4d5e0db55b137cafe441e65a23a4b0f7e4cb4bb773fd71a523,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x6360ec7307ce996713e6f2826ffdf5cec00ffc33560017e4ba451253366da204,19655389,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xb03FeB49877a85925F15B42388f22512976ED54D,100000000000000000000000000,,,,,,,,,,
Supply,0x53cc8e4109449790b4a106ded88dcfa88082833a780c8e23be575a31348ab5b5,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x1cc597b781d8c1b8335e3700eeb3f2cf07b4de3d12f92ae1076f72d3c98fe5ca,19656443,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xb03FeB49877a85925F15B42388f22512976ED54D,100000000000000000000000000,,,,,,,,,,
Supply,0x53cc8e4109449790b4a106ded88dcfa88082833a780c8e23be575a31348ab5b5,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x1cc597b781d8c1b8335e3700eeb3f2cf07b4de3d12f92ae1076f72d3c98fe5ca,19656443,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xb03FeB49877a85925F15B42388f22512976ED54D,682481642855669823079,,,,,,,,,,
Supply,0xcd8ac51da62f803bee2bd8d0bfb22715dc38cacace30cd789536ca733f61be2f,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x1cc597b781d8c1b8335e3700eeb3f2cf07b4de3d12f92ae1076f72d3c98fe5ca,19656443,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xb03FeB49877a85925F15B42388f22512976ED54D,100000000000000000000000000,,,,,,,,,,
Supply,0xe5d6871a4a671a07a08d6761c2be9cd90d03879eb8a61102330ceb09c18b48ee,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xe08fe828dd856b8b874c79c97b17afbea99a55df5a5de21636be1d0fe36c6710,19656637,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xb03FeB49877a85925F15B42388f22512976ED54D,100000000000000000000000000,,,,,,,,,,
Supply,0xe5d6871a4a671a07a08d6761c2be9cd90d03879eb8a61102330ceb09c18b48ee,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xe08fe828dd856b8b874c79c97b17afbea99a55df5a5de21636be1d0fe36c6710,19656637,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xb03FeB49877a85925F15B42388f22512976ED54D,60625367073523886659,,,,,,,,,,
Supply,0xf8c36ca0c409e3bce161c6c9c12ed00747e6c28127b4b0117ca1137668323fb8,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xe08fe828dd856b8b874c79c97b17afbea99a55df5a5de21636be1d0fe36c6710,19656637,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xb03FeB49877a85925F15B42388f22512976ED54D,100000000000000000000000000,,,,,,,,,,
Supply,0x18214f03b3afd6495d38b572aa898e5102a129289b628169b5b98cb9fc56002e,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x6837a9f66f0de267211b32d26f02d1c0d4d8252a0fa4ab5d8214f35256e1d6de,19656658,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xb03FeB49877a85925F15B42388f22512976ED54D,100000000000000000000000000,,,,,,,,,,
Supply,0x18214f03b3afd6495d38b572aa898e5102a129289b628169b5b98cb9fc56002e,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x6837a9f66f0de267211b32d26f02d1c0d4d8252a0fa4ab5d8214f35256e1d6de,19656658,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xb03FeB49877a85925F15B42388f22512976ED54D,23696806343946668671,,,,,,,,,,
Supply,0x1544c9c58b3eae4930152c8ba009003404fd412a468c7d6f7656aab0b72ab3d9,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x6837a9f66f0de267211b32d26f02d1c0d4d8252a0fa4ab5d8214f35256e1d6de,19656658,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xb03FeB49877a85925F15B42388f22512976ED54D,100000000000000000000000000,,,,,,,,,,
Supply,0xb4b60f47ebe155c000fa69d0411ea8752e682ee07752e8e4a3349523e98bdbc5,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xc71a07bf4404c8b8b1817610db331653e4248053c951c0aaa473e9f2bb0e2b0b,19565884,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xb03FeB49877a85925F15B42388f22512976ED54D,100000000000000000000000000,,,,,,,,,,
Supply,0xb4b60f47ebe155c000fa69d0411ea8752e682ee07752e8e4a3349523e98bdbc5,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xc71a07bf4404c8b8b1817610db331653e4248053c951c0aaa473e9f2bb0e2b0b,19565884,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xb03FeB49877a85925F15B42388f22512976ED54D,27309632106597603942,,,,,,,,,,
Supply,0xb4b60f47ebe155c000fa69d0411ea8752e682ee07752e8e4a3349523e98bdbc5,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xc71a07bf4404c8b8b1817610db331653e4248053c951c0aaa473e9f2bb0e2b0b,19565884,0xae78736Cd615f374D3085123A210448E74Fc6393,0xb03FeB49877a85925F15B42388f22512976ED54D,456217981986395359171,,,,,,,,,,
Supply,0x135f86a62b73a310db912327a22e4cf43c247009ef289aa49b5c78b1a929e537,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xc71a07bf4404c8b8b1817610db331653e4248053c951c0aaa473e9f2bb0e2b0b,19565884,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xb03FeB49877a85925F15B42388f22512976ED54D,100000000000000000000000000,,,,,,,,,,
Supply,0x04a0ab15a8779540b548f36d18d6aacc8a9084ba76d80dd5ff4592f0ad7f74d6,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x5d2108f3248bc4da4ef871e8056f8b6ea3c98118a9a702a6cff0d9f9a916fba0,19566137,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xb03FeB49877a85925F15B42388f22512976ED54D,100000000000000000000000000,,,,,,,,,,
Supply,0x04a0ab15a8779540b548f36d18d6aacc8a9084ba76d80dd5ff4592f0ad7f74d6,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x5d2108f3248bc4da4ef871e8056f8b6ea3c98118a9a702a6cff0d9f9a916fba0,19566137,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xb03FeB49877a85925F15B42388f22512976ED54D,30555431981210847541,,,,,,,,,,
Supply,0x04a0ab15a8779540b548f36d18d6aacc8a9084ba76d80dd5ff4592f0ad7f74d6,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x5d2108f3248bc4da4ef871e8056f8b6ea3c98118a9a702a6cff0d9f9a916fba0,19566137,0xae78736Cd615f374D3085123A210448E74Fc6393,0xb03FeB49877a85925F15B42388f22512976ED54D,512941108402289959726,,,,,,,,,,
Supply,0xa613676723c9e54e8e8f5f54a4247fa1a04eb7a4f9ea183050f6b427f57eb2f8,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x5d2108f3248bc4da4ef871e8056f8b6ea3c98118a9a702a6cff0d9f9a916fba0,19566137,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xb03FeB49877a85925F15B42388f22512976ED54D,100000000000000000000000000,,,,,,,,,,
Supply,0xacb8ed8e50f0432c3f8cd4714340cd989600be30f39d04d79ca6e45f5cf3abd5,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x7c542cf85db2c899d09e378c0281379065f594f22cbc4de5621a0e316843f72e,19566208,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xb03FeB49877a85925F15B42388f22512976ED54D,100000000000000000000000000,,,,,,,,,,
Supply,0xacb8ed8e50f0432c3f8cd4714340cd989600be30f39d04d79ca6e45f5cf3abd5,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x7c542cf85db2c899d09e378c0281379065f594f22cbc4de5621a0e316843f72e,19566208,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xb03FeB49877a85925F15B42388f22512976ED54D,297213410223410521822,,,,,,,,,,
Supply,0xacb8ed8e50f0432c3f8cd4714340cd989600be30f39d04d79ca6e45f5cf3abd5,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x7c542cf85db2c899d09e378c0281379065f594f22cbc4de5621a0e316843f72e,19566208,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xb03FeB49877a85925F15B42388f22512976ED54D,3748348918133,,,,,,,,,,
Supply,0xf0c52ee6556f0f63d89a3ba206bddcefcd998de7a914eb3df61c598c7b19dd88,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x7c542cf85db2c899d09e378c0281379065f594f22cbc4de5621a0e316843f72e,19566208,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xb03FeB49877a85925F15B42388f22512976ED54D,100000000000000000000000000,,,,,,,,,,
Supply,0x27adfd82c480365361e106afa8d9e853756b295ca5aec3e83faa47ccda2daae2,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x35170909e968c6bbdfbe55f98ed15c3b4f708c5f1a8be0a44fa94c6812ae54bf,19567823,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xb03FeB49877a85925F15B42388f22512976ED54D,100000000000000000000000000,,,,,,,,,,
Supply,0x27adfd82c480365361e106afa8d9e853756b295ca5aec3e83faa47ccda2daae2,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x35170909e968c6bbdfbe55f98ed15c3b4f708c5f1a8be0a44fa94c6812ae54bf,19567823,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xb03FeB49877a85925F15B42388f22512976ED54D,348563279681625184266,,,,,,,,,,
Supply,0x27adfd82c480365361e106afa8d9e853756b295ca5aec3e83faa47ccda2daae2,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x35170909e968c6bbdfbe55f98ed15c3b4f708c5f1a8be0a44fa94c6812ae54bf,19567823,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xb03FeB49877a85925F15B42388f22512976ED54D,3955689306358,,,,,,,,,,
Supply,0x6f84982dcef966a923b840d4f072cdc9098113eda26e11d11660da78efe98101,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x35170909e968c6bbdfbe55f98ed15c3b4f708c5f1a8be0a44fa94c6812ae54bf,19567823,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xb03FeB49877a85925F15B42388f22512976ED54D,100000000000000000000000000,,,,,,,,,,
Supply,0xe4b992f923a11ec596663edc9d51fca3bd0c48acb76da0712ebe68d9d51d4f31,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xcb6437f8ca85be6d0db54927ac325e29e3880d9317ced6f5cbf92579fe0d5902,19571272,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xb03FeB49877a85925F15B42388f22512976ED54D,100000000000000000000000000,,,,,,,,,,
Supply,0xe4b992f923a11ec596663edc9d51fca3bd0c48acb76da0712ebe68d9d51d4f31,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xcb6437f8ca85be6d0db54927ac325e29e3880d9317ced6f5cbf92579fe0d5902,19571272,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xb03FeB49877a85925F15B42388f22512976ED54D,2298409209680073036466,,,,,,,,,,
Supply,0x50233429e6405685bf74359f4568f6b3e22c0bfdb2cc08e10e08d09ea7ac3f71,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xcb6437f8ca85be6d0db54927ac325e29e3880d9317ced6f5cbf92579fe0d5902,19571272,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xb03FeB49877a85925F15B42388f22512976ED54D,100000000000000000000000000,,,,,,,,,,
Supply,0xbc5b6b337d00e2b0652946c6c055f64c1b97c998370dedac3791b8ec842ddc35,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x626f04d0fb9046d7c2a511d3416627e17190550532b432cb0ee54981c25ba9cc,19572591,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xb03FeB49877a85925F15B42388f22512976ED54D,100000000000000000000000000,,,,,,,,,,
